database,query_id,row_time,col_time,gap,use_imci,cost_threshold_label,hybrid_optimizer_label,fann_model_label,sqlQuery
credit,4769,23.466498,0.049213,23.417285,1,0,1,0,"SELECT provider.city, corporation.mail_code, MAX(payment.payment_no) as agg_0 FROM corporation JOIN region ON corporation.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN member ON region.region_no = member.region_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE payment.payment_dt IN ('1999-10-03 00:00:00') AND (corporation.corp_name = 'Corp. Computer Key StonesLtd.' OR corporation.expr_dt NOT LIKE '%2004-10-%12%') AND provider.issue_dt = '1999-10-13 10:41:19' AND corporation.street != ' ' AND member.member_no >= 4614.708787580141 AND payment.payment_amt >= 8790.002055885907 AND charge.statement_no <= 7537.843124255555 AND member.street = ' ' AND payment.payment_no >= 705.6369586860477 AND corporation.corp_no <= 241.88807553112093 AND statement.statement_dt LIKE '%1999-09-13%' AND (payment.payment_dt IN ('1999-09-02 00:00:00', '1999-10-03 00:00:00') OR payment.member_no <= 390.10189389789434 OR payment.payment_dt = '1999-10-03 00:00:00') AND member.lastname NOT LIKE '%Y%EONG%' GROUP BY provider.city, corporation.mail_code ORDER BY provider.city, corporation.mail_code;"
credit,3815,15.492883,1.239605,14.253278,1,0,1,0,"SELECT provider.issue_dt, provider.provider_code, corporation.state_prov, COUNT(*) as agg_0, AVG(member.corp_no) as agg_1, MIN(member.member_no) as agg_2 FROM region JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN member ON region.region_no = member.region_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE (region.street LIKE '%St%' OR region.street LIKE '%S%t%' OR region.street != '333 Third St.') AND (provider.provider_name IN ('Prov. Famous Qu', 'Prov. Imperial') OR provider.provider_name LIKE '%Oper%') AND category.category_no <= 5.819766315205426 AND corporation.corp_name LIKE '%QuestsAg.%' AND provider.street = ' ' AND member.street = ' ' AND member.region_no >= 5.122047176613583 AND provider.issue_dt NOT LIKE '%10:%41:19%' AND corporation.street = ' ' GROUP BY provider.issue_dt, provider.provider_code, corporation.state_prov HAVING COUNT(*) <= 0 ORDER BY provider.issue_dt, provider.provider_code, corporation.state_prov;"
credit,3628,23.902052,4.158680,19.743372,1,1,1,0,"SELECT member.state_prov, COUNT(*) as agg_0 FROM payment JOIN member ON payment.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN charge ON member.member_no = charge.member_no  WHERE member.lastname NOT LIKE '%VANN%' AND member.expr_dt LIKE '%2000-10-12%' AND charge.charge_no <= 588533.6829736094 AND provider.provider_no >= 199.89845101998088 AND (member.city = ' ' OR member.city = ' ' OR member.city = ' ') GROUP BY member.state_prov ORDER BY member.state_prov;"
credit,2919,21.816634,0.059566,21.757069,1,1,1,0,"SELECT provider.phone_no, member.street, MIN(statement.member_no) as agg_0, COUNT(*) as agg_1 FROM statement JOIN member ON statement.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN charge ON member.member_no = charge.member_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN provider ON region.region_no = provider.region_no JOIN category ON charge.category_no = category.category_no  WHERE payment.payment_no >= 13499.780441316723 AND corporation.corp_name IN ('Corp. Giant NeedleworkAg.', 'Corp. Famous Key StonesCorp.', 'Corp. Imperial PetroleumLtd.', 'Corp. Computer Key StonesCorp.', 'Corp. Famous LightingInc.', 'Corp. Giant RestaurantsInc.', 'Corp. Just TransitInc.', 'Corp. Apex LightingInc.', 'Corp. Computer PetroleumInc.') AND (category.category_desc != 'Travel' OR category.category_desc != 'Home Supplies') AND provider.city = ' ' AND corporation.street != ' ' AND statement.statement_dt LIKE '%1999-08-13%' AND payment.payment_dt = '1999-10-03 00:00:00' GROUP BY provider.phone_no, member.street ORDER BY provider.phone_no, member.street;"
credit,2804,21.188948,5.342020,15.846928,1,1,1,0,"SELECT statement.due_dt, member.country, corporation.country, COUNT(*) as agg_0 FROM category JOIN charge ON category.category_no = charge.category_no JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN payment ON member.member_no = payment.member_no JOIN provider ON region.region_no = provider.region_no  WHERE category.category_no >= 1.4450295012231238 AND corporation.corp_name LIKE '%MachineryCorp.%' AND corporation.region_no >= 3.0 AND provider.street = ' ' AND member.city = ' ' AND payment.payment_dt IN ('1999-10-03 00:00:00') AND region.region_name IN ('North American', 'Scandanavian', 'Eastern Europea', 'Western Europea', 'Japan', 'Africa', 'South American') AND (charge.category_no >= 4.049101484859596 OR charge.charge_amt <= 2016.7604387590054 OR charge.category_no >= 6.118715699570926) AND (charge.member_no >= 6180.8767211183185 OR (charge.member_no >= 9761.781585460256 AND charge.member_no >= 8790.230481293502)) AND region.region_name NOT LIKE '%America%n%' GROUP BY statement.due_dt, member.country, corporation.country ORDER BY statement.due_dt, member.country, corporation.country;"
credit,2679,24.072769,6.786466,17.286303,1,1,1,0,"SELECT member.expr_dt, region.phone_no, provider.provider_code, MIN(charge.category_no + charge.provider_no) as agg_0 FROM charge JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE region.country != 'Ca' AND provider.region_no <= 3.323257413131137 AND provider.issue_dt IN ('1999-10-13 10:41:19', '1999-10-13 10:41:22') AND category.category_desc = 'Meals' GROUP BY member.expr_dt, region.phone_no, provider.provider_code HAVING MIN(charge.category_no + charge.provider_no) != 444.13166 ORDER BY member.expr_dt, region.phone_no, provider.provider_code;"
credit,2629,15.514613,4.017635,11.496978,1,1,1,0,"SELECT AVG(provider.region_no) as agg_0, AVG(member.member_no) as agg_1, MAX(provider.region_no + member.corp_no) as agg_2 FROM payment JOIN member ON payment.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE (region.street IN ('555 Fifth St St', '999 Ninth St.', '666 Sixth', '111 First St.', '888 Eighth St.', '777 Seventh St', '333 Third St.') OR region.country != 'Ja' OR region.street = '444 Fourth St.') AND (payment.payment_dt IN ('1999-09-02 00:00:00') OR payment.statement_no <= 0.0 OR payment.payment_dt = '1999-10-03 00:00:00') AND provider.provider_name = 'Prov. Driven Ne' AND payment.payment_dt LIKE '%1999-09-%02%' AND statement.due_dt NOT LIKE '%1999-09-02%' AND category.category_desc != 'Meals' AND member.street = ' ' AND member.curr_balance >= 0.0;"
credit,2530,34.195574,0.062561,34.133013,1,0,1,0,"SELECT provider.phone_no, member.street, corporation.corp_code, AVG(region.region_no) as agg_0 FROM payment JOIN member ON payment.member_no = member.member_no JOIN region ON member.region_no = region.region_no JOIN statement ON member.member_no = statement.member_no JOIN corporation ON region.region_no = corporation.region_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no JOIN provider ON region.region_no = provider.region_no  WHERE (provider.street = ' ' OR (provider.street != ' ' AND provider.street = ' ')) AND member.street = ' ' AND charge.member_no >= 6952.811805353349 AND member.lastname NOT LIKE '%JONES%' AND provider.provider_no >= 86.36580636642847 AND charge.category_no >= 3.530759776546738 AND payment.payment_dt IN ('1999-09-02 00:00:00', '1999-10-03 00:00:00') AND region.region_name IN ('Western Europea', 'Eastern Europea', 'Africa') AND provider.street != ' ' AND category.category_no >= 2.493232740303676 AND region.street != '888 Eighth St.' AND provider.provider_name NOT LIKE '%T%r%' AND provider.city = ' ' AND payment.payment_dt LIKE '%1999-09-0%2%' AND (category.category_desc = 'Clothing' OR (category.category_desc != 'Clothing' AND category.category_desc != 'Groceries')) GROUP BY provider.phone_no, member.street, corporation.corp_code HAVING AVG(region.region_no) <= 5.0 ORDER BY provider.phone_no, member.street, corporation.corp_code;"
credit,2185,27.115048,0.143679,26.971369,1,1,1,0,"SELECT MIN(payment.member_no) as agg_0 FROM charge JOIN category ON charge.category_no = category.category_no JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN payment ON member.member_no = payment.member_no JOIN corporation ON region.region_no = corporation.region_no  WHERE region.street IN ('777 Seventh St', '333 Third St.', '111 First St.', '666 Sixth', '999 Ninth St.') AND corporation.street != ' ' AND charge.charge_amt <= 4898.476943863739 AND payment.payment_dt IN ('1999-10-03 00:00:00') AND payment.payment_dt != '1999-09-02 00:00:00' AND category.category_no <= 6.316462091536725 AND statement.due_dt = '1999-09-02 00:00:00';"
credit,1952,18.876577,5.783771,13.092806,1,1,1,0,"SELECT statement.statement_code, member.country, COUNT(*) as agg_0, MAX(member.prev_balance) as agg_1 FROM statement JOIN member ON statement.member_no = member.member_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN provider ON region.region_no = provider.region_no  WHERE category.category_no <= 4.771903900676733 AND statement.statement_dt NOT LIKE '%1999-09-13%' AND charge.charge_no >= 1392737.1755428847 AND statement.due_dt != '1999-10-03 00:00:00' AND region.street LIKE '%St%' AND member.curr_balance <= 0.0 AND statement.member_no >= 5181.228293032827 AND corporation.expr_dt LIKE '%2004-10-12%' AND statement.due_dt NOT LIKE '%1999-10-03%' AND statement.statement_amt >= 5189.197597762744 AND member.expr_dt IN ('2000-10-12 10:42:17', '2000-10-12 10:41:34', '2000-10-12 10:41:50', '2000-10-12 10:42:38', '2000-10-12 10:43:35', '2000-10-12 10:43:31', '2000-10-12 10:42:29') GROUP BY statement.statement_code, member.country HAVING COUNT(*) != 0 ORDER BY statement.statement_code, member.country;"
credit,1840,37.220753,5.279388,31.941365,1,0,1,0,"SELECT member.issue_dt, corporation.city, statement.due_dt, MAX(provider.provider_no) as agg_0, MAX(corporation.corp_no + statement.statement_no) as agg_1 FROM statement JOIN member ON statement.member_no = member.member_no JOIN region ON member.region_no = region.region_no JOIN charge ON member.member_no = charge.member_no JOIN corporation ON region.region_no = corporation.region_no JOIN payment ON member.member_no = payment.member_no JOIN provider ON region.region_no = provider.region_no JOIN category ON charge.category_no = category.category_no  WHERE (member.city != ' ' OR (member.city = ' ' AND member.city = ' ')) AND member.prev_balance >= 0.0 AND member.street = ' ' AND region.street NOT LIKE '%St.%' AND region.region_name LIKE '%Europea%' AND payment.payment_dt IN ('1999-09-02 00:00:00') AND member.curr_balance <= 0.0 AND (member.city = ' ' OR (member.issue_dt NOT LIKE '%1999-10-13%' AND member.city != ' ')) AND payment.member_no <= 7322.096264516961 AND category.category_desc = 'Communication' AND provider.street = ' ' AND statement.statement_dt = '1999-08-13 00:00:00' GROUP BY member.issue_dt, corporation.city, statement.due_dt ORDER BY member.issue_dt, corporation.city, statement.due_dt;"
credit,1352,37.046422,0.075002,36.971419,1,1,1,0,"SELECT member.issue_dt, SUM(member.prev_balance) as agg_0, MIN(statement.statement_no) as agg_1 FROM category JOIN charge ON category.category_no = charge.category_no JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE category.category_desc != 'Lodging' AND statement.statement_no <= 2659.600130833449 AND (region.street IN ('555 Fifth St St', '222 Second St.', '777 Seventh St', '999 Ninth St.', '888 Eighth St.', '111 First St.') OR region.state_prov = 'ON') AND (corporation.expr_dt != '2004-10-12 10:41:26' OR corporation.corp_no <= 481.923717389986 OR corporation.expr_dt = '2004-10-12 10:41:26') AND provider.street != ' ' AND (charge.charge_amt <= 953.901148221787 OR (charge.charge_no >= 689679.7846424347 AND charge.charge_amt >= 73.58390134451146)) AND category.category_no <= 6.558272256326242 AND statement.statement_amt <= 18241.904430501476 AND member.expr_dt LIKE '%2000-10-12%' AND payment.payment_dt NOT LIKE '%1999-10-03%' AND (charge.statement_no >= 5814.137086838566 OR charge.provider_no <= 498.46201702457466 OR charge.statement_no <= 7800.1610915557985) AND payment.statement_no <= 0.0 AND corporation.corp_name != 'Corp. Just PetroleumCo.' AND payment.payment_dt IN ('1999-10-03 00:00:00', '1999-09-02 00:00:00') GROUP BY member.issue_dt ORDER BY member.issue_dt;"
credit,1189,42.015204,0.125649,41.889555,1,1,1,0,"SELECT member.member_code, corporation.city, AVG(charge.statement_no + statement.statement_amt) as agg_0 FROM provider JOIN region ON provider.region_no = region.region_no JOIN member ON region.region_no = member.region_no JOIN payment ON member.member_no = payment.member_no JOIN statement ON member.member_no = statement.member_no JOIN corporation ON region.region_no = corporation.region_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no  WHERE member.street = ' ' AND provider.expr_dt NOT LIKE '%10:41:23%' AND member.city = ' ' AND (payment.payment_dt NOT LIKE '%1999-09-02%' OR payment.member_no >= 5841.744906972824 OR payment.payment_dt NOT LIKE '%00:00:00%') AND (corporation.city != ' ' OR (corporation.city = ' ' AND corporation.city != ' ')) AND region.street = '888 Eighth St.' AND category.category_no >= 3.535867353031693 AND (region.state_prov = 'ON' OR region.state_prov = 'ON' OR region.state_prov != 'ON') AND (region.region_name IN ('South American', 'Western Europea', 'China', 'Africa') OR region.country != 'Sw' OR region.region_name != 'South American') AND (member.city = ' ' OR member.city != ' ' OR member.city != ' ') GROUP BY member.member_code, corporation.city ORDER BY member.member_code, corporation.city;"
credit,819,43.157102,1.029617,42.127485,1,0,1,0,"SELECT payment.payment_code, AVG(member.corp_no) as agg_0, MIN(corporation.corp_no + payment.payment_amt) as agg_1, AVG(member.region_no + charge.charge_amt) as agg_2 FROM member JOIN charge ON member.member_no = charge.member_no JOIN region ON member.region_no = region.region_no JOIN statement ON member.member_no = statement.member_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE category.category_no >= 5.749533653770902 AND charge.charge_amt >= 4241.602739696416 AND region.country != 'Br' AND payment.payment_dt = '1999-09-02 00:00:00' AND member.street = ' ' AND charge.category_no >= 3.547786871420219 AND (payment.member_no >= 1678.7065737324006 OR payment.payment_amt <= 8117.142657248531) AND region.street LIKE '%S%t%' AND member.city = ' ' AND corporation.corp_no >= 237.59213928347836 AND statement.statement_dt IN ('1999-09-13 00:00:00', '1999-08-13 00:00:00') AND charge.member_no <= 9115.266466617957 AND provider.issue_dt = '1999-10-13 10:41:23' AND corporation.expr_dt NOT LIKE '%10:41:26%' AND statement.due_dt = '1999-09-02 00:00:00' GROUP BY payment.payment_code HAVING AVG(member.region_no + charge.charge_amt) >= 2507.46019 ORDER BY payment.payment_code;"
credit,587,15.861778,0.054973,15.806805,1,0,1,0,"SELECT region.mail_code, corporation.street, AVG(charge.provider_no + statement.statement_no) as agg_0, SUM(member.region_no + member.prev_balance) as agg_1, MIN(member.corp_no + charge.provider_no) as agg_2 FROM charge JOIN member ON charge.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN category ON charge.category_no = category.category_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no  WHERE region.street IN ('111 First St.', '666 Sixth', '555 Fifth St St', '333 Third St.', '999 Ninth St.', '444 Fourth St.', '222 Second St.', '777 Seventh St') AND statement.due_dt LIKE '%00:0%0:00%' AND member.street = ' ' AND member.expr_dt IN ('2000-10-12 10:42:15', '2000-10-12 10:43:12', '2000-10-12 10:42:41', '2000-10-12 10:43:28', '2000-10-12 10:43:36', '2000-10-12 10:41:58', '2000-10-12 10:42:13') AND charge.charge_amt <= 2213.0990209474567 AND payment.payment_dt IN ('1999-09-02 00:00:00', '1999-10-03 00:00:00') AND (region.region_name IN ('China', 'Western Europea', 'Japan') OR region.region_no >= 2.288042607331863 OR region.region_name LIKE '%Europea%') AND charge.charge_no >= 589181.9170006458 AND corporation.street != ' ' GROUP BY region.mail_code, corporation.street ORDER BY region.mail_code, corporation.street;"
credit,486,16.927027,6.607293,10.319734,1,1,1,0,"SELECT region.phone_no, MAX(member.corp_no) as agg_0, SUM(member.curr_balance + statement.member_no) as agg_1 FROM charge JOIN category ON charge.category_no = category.category_no JOIN member ON charge.member_no = member.member_no JOIN payment ON member.member_no = payment.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN statement ON member.member_no = statement.member_no  WHERE member.lastname IN ('NELSON', 'VANN', 'HAHN', 'YEONG', 'ZUCKER', 'LING', 'DORR') AND member.prev_balance <= 0.0 AND category.category_desc != 'Meals' AND (payment.payment_no <= 2668.318472745217 OR payment.payment_no >= 13903.358065738332 OR payment.payment_no >= 14453.595385551644) AND corporation.city = ' ' AND charge.charge_amt >= 1987.226220401893 AND payment.member_no <= 5247.310132573264 AND (region.region_no >= 5.55927268296482 OR (region.region_no <= 4.033207544618217 AND region.region_no >= 1.256731042900502)) AND region.street NOT LIKE '%St%' GROUP BY region.phone_no ORDER BY region.phone_no;"
credit,357,37.503810,0.109881,37.393929,1,1,1,0,"SELECT corporation.corp_code, MIN(charge.charge_no) as agg_0 FROM payment JOIN member ON payment.member_no = member.member_no JOIN charge ON member.member_no = charge.member_no JOIN category ON charge.category_no = category.category_no JOIN region ON member.region_no = region.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN provider ON region.region_no = provider.region_no JOIN statement ON member.member_no = statement.member_no  WHERE (region.street = '444 Fourth St.' OR region.street LIKE '%St%.%' OR region.street = '999 Ninth St.') AND statement.due_dt = '1999-10-03 00:00:00' AND payment.payment_dt NOT LIKE '%1999-09-02%' AND member.street = ' ' AND statement.statement_no >= 845.6071104899161 AND (member.city != ' ' OR member.curr_balance >= 0.0 OR member.city = ' ') AND corporation.city != ' ' AND charge.charge_amt >= 2636.3810104195395 AND statement.member_no <= 3126.797843712096 AND provider.city = ' ' AND corporation.street != ' ' GROUP BY corporation.corp_code HAVING MIN(charge.charge_no) >= 1175000.5 ORDER BY corporation.corp_code;"
credit,133,49.046899,7.936815,41.110085,1,0,1,0,"SELECT category.category_code, region.phone_no, corporation.country, MAX(charge.statement_no + member.prev_balance) as agg_0, MAX(payment.payment_no + provider.region_no) as agg_1 FROM category JOIN charge ON category.category_no = charge.category_no JOIN member ON charge.member_no = member.member_no JOIN statement ON member.member_no = statement.member_no JOIN region ON member.region_no = region.region_no JOIN provider ON region.region_no = provider.region_no JOIN corporation ON region.region_no = corporation.region_no JOIN payment ON member.member_no = payment.member_no  WHERE charge.charge_no <= 1131520.8788111594 AND member.corp_no <= 464.23490730992637 AND provider.city = ' ' AND member.lastname IN ('PAYNTER', 'HAHN', 'YEONG', 'XAVIER', 'NELSON', 'LING', 'BARR', 'TOLSKY', 'ANDERSON') AND payment.payment_dt = '1999-10-03 00:00:00' AND payment.statement_no <= 0.0 AND corporation.expr_dt LIKE '%2004-10-12%' AND region.region_name NOT LIKE '%Euro%pea%' AND payment.member_no <= 5336.952618256113 AND (corporation.street = ' ' OR corporation.city = ' ' OR corporation.street = ' ') AND (provider.street = ' ' OR (provider.street != ' ' AND provider.street != ' ')) GROUP BY category.category_code, region.phone_no, corporation.country ORDER BY category.category_code, region.phone_no, corporation.country;"
tpch_sf100,460,13.510789,34.705300,21.194511,0,1,1,1,"SELECT orders.o_orderpriority, orders.o_comment, orders.o_custkey FROM orders WHERE orders.o_orderdate = '1995-11-11';"
tpch_sf100,550,0.075111,11.929123,11.854012,0,1,1,1,"SELECT lineitem.l_commitdate, COUNT(*) as agg_0, MIN(partsupp.ps_partkey) as agg_1, MAX(partsupp.ps_availqty) as agg_2 FROM lineitem JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN part ON partsupp.ps_partkey = part.p_partkey  WHERE part.p_container != 'LG PACK' AND lineitem.l_linestatus = 'O' AND lineitem.l_shipinstruct LIKE '%RETURN%' AND part.p_partkey >= 9825217.9021782 AND (lineitem.l_shipinstruct NOT LIKE '%I%N%' OR (lineitem.l_shipdate != '1994-09-12' AND lineitem.l_shipinstruct = 'COLLECT COD')) AND partsupp.ps_suppkey <= 538822.9261456741 AND part.p_type != 'ECONOMY POLISHED NICKEL' AND part.p_mfgr LIKE '%Manufa%cturer#3%' AND part.p_container LIKE '%BO%X%' AND lineitem.l_receiptdate = '1995-10-19' AND lineitem.l_returnflag = 'A' AND lineitem.l_discount <= 0.09650228835522123 AND partsupp.ps_supplycost <= 174.70385029008497 AND partsupp.ps_availqty <= 4573.170913703382 AND part.p_type LIKE '%POLISHED%' AND partsupp.ps_partkey <= 10647914.703139722 GROUP BY lineitem.l_commitdate ORDER BY lineitem.l_commitdate;"
tpch_sf100,799,13.172163,37.162995,23.990832,0,1,1,1,"SELECT part.p_container, part.p_mfgr, COUNT(*) as agg_0 FROM lineitem JOIN partsupp ON lineitem.l_partkey = partsupp.ps_partkey AND lineitem.l_suppkey = partsupp.ps_suppkey JOIN orders ON lineitem.l_orderkey = orders.o_orderkey JOIN part ON partsupp.ps_partkey = part.p_partkey  WHERE partsupp.ps_supplycost <= 363.8332713867948 AND part.p_type IN ('LARGE ANODIZED TIN', 'ECONOMY BURNISHED NICKEL', 'PROMO BRUSHED BRASS', 'STANDARD BRUSHED BRASS', 'LARGE ANODIZED COPPER', 'SMALL PLATED TIN', 'LARGE BRUSHED BRASS', 'STANDARD BURNISHED BRASS') AND lineitem.l_extendedprice >= 24609.692266638922 AND (orders.o_orderdate = '1998-06-19' OR (orders.o_orderdate != '1997-12-13' AND orders.o_orderdate = '1995-03-15')) AND orders.o_orderpriority != '4-NOT SPECIFIED' AND (partsupp.ps_suppkey >= 720503.192928958 OR partsupp.ps_suppkey >= 521893.5353978793) AND (lineitem.l_linestatus = 'O' OR lineitem.l_linestatus IN ('F', 'O') OR lineitem.l_linestatus IN ('O', 'F')) AND orders.o_orderkey >= 70557452.76319848 AND part.p_container NOT LIKE '%WRAP%' AND partsupp.ps_availqty >= 7736.599490030978 AND lineitem.l_shipinstruct != 'TAKE BACK RETURN' AND orders.o_comment LIKE '%furio%usly.%' AND lineitem.l_suppkey <= 725818.8936058718 AND orders.o_shippriority <= 0.0 AND part.p_partkey >= 9803895.167484423 AND lineitem.l_linenumber <= 3.0 AND partsupp.ps_comment LIKE '%have%' AND partsupp.ps_partkey <= 17756719.07631371 AND part.p_retailprice >= 2000.8243935464855 GROUP BY part.p_container, part.p_mfgr ORDER BY part.p_container, part.p_mfgr;"
tpch_sf100,862,10.101619,26.298992,16.197373,0,1,1,1,"SELECT lineitem.l_shipinstruct, orders.o_orderpriority, AVG(lineitem.l_quantity + orders.o_totalprice) as agg_0, AVG(lineitem.l_tax) as agg_1, MIN(lineitem.l_linenumber) as agg_2 FROM lineitem JOIN orders ON lineitem.l_orderkey = orders.o_orderkey  WHERE lineitem.l_shipmode NOT LIKE '%FOB%' AND orders.o_orderstatus != 'F' AND orders.o_totalprice >= 148685.19976339984 AND lineitem.l_shipinstruct NOT LIKE '%NONE%' AND lineitem.l_tax >= 0.055662385420312814 AND lineitem.l_suppkey >= 976461.2275703691 AND (orders.o_orderpriority NOT LIKE '%4-NOT%' OR (orders.o_orderpriority LIKE '%1-URGENT%' AND orders.o_orderpriority NOT LIKE '%4-NO%T%')) AND orders.o_orderdate = '1995-12-17' AND (lineitem.l_partkey <= 18322815.410028506 OR (lineitem.l_quantity >= 49.1391161901332 AND lineitem.l_partkey <= 11438131.9831857)) AND lineitem.l_shipinstruct IN ('COLLECT COD') AND (orders.o_orderpriority = '3-MEDIUM' OR orders.o_custkey <= 11671494.246971939) AND (lineitem.l_linestatus != 'F' OR lineitem.l_returnflag = 'N') AND orders.o_comment LIKE '%sl%y%' AND orders.o_orderstatus = 'O' GROUP BY lineitem.l_shipinstruct, orders.o_orderpriority HAVING AVG(lineitem.l_quantity + orders.o_totalprice) <= 151146.62272065197 ORDER BY lineitem.l_shipinstruct, orders.o_orderpriority;"
tpch_sf100,950,0.045932,15.225297,15.179365,0,0,1,0,"SELECT COUNT(*) as agg_0, MAX(lineitem.l_partkey + lineitem.l_extendedprice) as agg_1 FROM partsupp JOIN part ON partsupp.ps_partkey = part.p_partkey JOIN lineitem ON partsupp.ps_partkey = lineitem.l_partkey AND partsupp.ps_suppkey = lineitem.l_suppkey  WHERE lineitem.l_returnflag IN ('N') AND part.p_brand != 'Brand#34' AND part.p_size >= 19.09941297560922 AND partsupp.ps_comment LIKE '%re%gular,%' AND lineitem.l_linenumber <= 1.0 AND partsupp.ps_suppkey >= 437947.38694172655 AND part.p_brand NOT LIKE '%Brand#2%3%' AND part.p_type = 'LARGE PLATED TIN' AND (lineitem.l_shipmode = 'MAIL' OR lineitem.l_comment NOT LIKE '%f%luffily%') AND lineitem.l_linestatus IN ('O') AND (lineitem.l_shipinstruct != 'DELIVER IN PERSON' OR lineitem.l_comment LIKE '%final%' OR lineitem.l_shipinstruct = 'DELIVER IN PERSON') AND partsupp.ps_partkey >= 3649250.013419387 AND lineitem.l_shipdate = '1992-02-21' AND lineitem.l_tax >= 0.07791032737564735 AND lineitem.l_extendedprice >= 11957.202063119035;"
tpch_sf100,1054,38.003731,2.451338,35.552393,1,0,1,0,"SELECT part.p_mfgr, MIN(partsupp.ps_supplycost) as agg_0, MIN(partsupp.ps_availqty) as agg_1, AVG(partsupp.ps_suppkey + part.p_partkey) as agg_2 FROM part JOIN partsupp ON part.p_partkey = partsupp.ps_partkey  WHERE partsupp.ps_comment LIKE '%packages%' AND part.p_container IN ('MED CAN', 'JUMBO CAN', 'LG PACK', 'JUMBO BOX', 'MED DRUM', 'LG BAG', 'LG PKG', 'MED PKG', 'WRAP CASE', 'MED BAG') AND part.p_name LIKE '%magen%ta%' AND part.p_container != 'LG CASE' AND partsupp.ps_suppkey >= 672734.2593798533 AND partsupp.ps_partkey >= 4549465.737915334 AND part.p_brand LIKE '%Brand#51%' AND part.p_type LIKE '%TIN%' AND (partsupp.ps_availqty <= 1566.2675258532172 OR (partsupp.ps_availqty <= 878.5037907799647 AND partsupp.ps_availqty >= 8674.808684152069)) AND (part.p_mfgr = 'Manufacturer#4' OR (part.p_size <= 41.926214118000914 AND part.p_mfgr IN ('Manufacturer#4', 'Manufacturer#1'))) AND part.p_retailprice >= 1673.602091274385 AND part.p_comment LIKE '%sly%ly%' AND part.p_type NOT LIKE '%ECONOMY%' AND (part.p_brand NOT LIKE '%Brand#2%3%' OR part.p_partkey <= 8653019.280937083) AND part.p_mfgr NOT LIKE '%Manufa%cturer#3%' GROUP BY part.p_mfgr ORDER BY part.p_mfgr;"
