query_id,query_length,num_tables,num_joins,query_depth,complexity_score,has_aggregates,has_group_by,has_order_by,has_limit,has_distinct,has_window_functions,has_outer_joins,estimated_join_complexity,has_subqueries,has_correlated_subqueries,has_large_tables,all_tables_small,has_complex_expressions,has_user_functions,has_text_operations,has_numeric_heavy_ops,num_aggregate_funcs,analytical_pattern,transactional_pattern,etl_pattern,command_type,pg_time_ms,duck_time_ms,optimal_engine
Hepatitis_std_5576,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37249899469316006,14.774612965993583,postgres
Hepatitis_std_2889,188,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39754295721650124,29.329298064112663,postgres
Hepatitis_std_6093,231,3,2,4,2,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,478.5876120440662,145.7076839869842,duckdb
Hepatitis_std_6338,99,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.312295975163579,6.768733961507678,postgres
Hepatitis_std_6180,269,3,2,5,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,70.57978492230177,38.628023001365364,duckdb
Hepatitis_std_7681,209,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_8949,152,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_4014,311,5,4,4,3,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,38138.39678699151,unknown
Hepatitis_std_1310,155,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_4733,253,1,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,-1,-1,unknown
Hepatitis_std_3748,294,4,3,3,2,1,1,0,1,0,0,1,6,0,0,0,0,0,0,1,1,2,0,1,0,0,1.0999110527336597,3.603523946367204,postgres
Hepatitis_std_565,197,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_9629,263,5,4,2,2,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,73.97860602941364,195.86409104522318,postgres
Hepatitis_std_3734,75,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3.453377983532846,13.677446055226028,postgres
Hepatitis_std_1969,179,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_943,428,5,4,2,4,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,-1,unknown
Hepatitis_std_4802,242,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_8494,447,5,4,5,4,1,0,1,0,0,0,1,8,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Hepatitis_std_8422,439,5,4,5,4,1,0,1,1,0,0,1,8,0,0,0,0,0,0,1,1,2,0,1,0,0,2.6386959943920374,74.033347889781,postgres
Hepatitis_std_5408,360,3,2,5,3,1,1,0,1,0,0,0,4,0,0,0,0,0,0,1,1,3,1,1,0,0,-1,-1,unknown
Hepatitis_std_3623,289,2,1,3,2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,-1,unknown
Hepatitis_std_5784,91,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3869410138577223,16.82104798965156,postgres
Hepatitis_std_7029,118,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,918.9589580055326,20.838500000536442,duckdb
Hepatitis_std_4420,211,3,2,3,2,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,9438.303339993581,871.3926639175043,duckdb
Hepatitis_std_4897,171,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,740.3650149935856,25.123235071077943,duckdb
Hepatitis_std_395,307,3,2,5,3,1,1,1,0,0,0,0,4,0,0,0,0,0,0,1,1,4,0,0,0,0,1.0060130152851343,32.167186960577965,postgres
Hepatitis_std_1169,137,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.2990759676322341,12.133787968195975,postgres
Hepatitis_std_4318,123,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_7863,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9430249920114875,13.637805008329451,postgres
Hepatitis_std_7678,205,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2520029665902257,2.074840944260359,postgres
Hepatitis_std_1702,242,2,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_6072,119,2,1,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1060.5531689943746,38.051855051890016,duckdb
Hepatitis_std_6212,192,1,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0.8839480578899384,16.103747067973018,postgres
Hepatitis_std_822,264,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_6442,227,2,1,3,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,-1,unknown
Hepatitis_std_8691,237,2,1,5,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0.9775280486792326,29.64453597087413,postgres
Hepatitis_std_2898,103,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3364139702171087,13.713905005715787,postgres
Hepatitis_std_3503,217,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27215597219765186,1.7782659269869328,postgres
Hepatitis_std_8890,203,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2965150633826852,1.6940530622377992,postgres
Hepatitis_std_8337,169,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.4141150275245309,2.2414029808714986,postgres
Hepatitis_std_462,409,5,4,5,4,1,1,0,1,0,0,0,8,0,0,0,0,0,0,0,1,2,1,1,0,0,22181.083179078996,1242.4943930236623,duckdb
Hepatitis_std_4191,232,2,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3498669248074293,27.55060698837042,postgres
Hepatitis_std_7049,76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24698395282030106,11.151526006869972,postgres
Hepatitis_std_9777,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2446380676701665,21.94462704937905,postgres
Hepatitis_std_294,203,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_3670,176,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_9882,165,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_4859,199,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_858,445,5,4,5,4,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,3,0,0,0,0,0.5632090615108609,54.774775984697044,postgres
Hepatitis_std_7436,270,2,1,4,2,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,3.346016979776323,30.240872991271317,postgres
Hepatitis_std_3278,335,2,1,1,3,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0.9891340741887689,35.431707045063376,postgres
Hepatitis_std_2168,115,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.6320279790088534,16.013918910175562,postgres
Hepatitis_std_7391,213,2,1,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3057540161535144,16.294714994728565,postgres
Hepatitis_std_7945,105,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4420030163601041,14.389278017915785,postgres
Hepatitis_std_3140,274,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0.41783193591982126,13.503708993084729,postgres
Hepatitis_std_1021,465,5,4,4,4,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Hepatitis_std_3173,76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23687910288572311,12.796312919817865,postgres
Hepatitis_std_5826,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31962397042661905,14.025461045093834,postgres
Hepatitis_std_862,270,3,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3197550540789962,1.9531709840521216,postgres
Hepatitis_std_1399,348,5,4,3,3,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,1,3,1,0,0,0,-1,-1,unknown
Hepatitis_std_4250,226,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_6372,343,5,4,3,3,1,0,0,1,0,0,1,8,0,0,0,0,0,0,0,1,1,0,1,0,0,28.811799944378436,160.0487279938534,postgres
Hepatitis_std_729,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3287739818915725,2.1046529291197658,postgres
Hepatitis_std_917,327,3,2,0,3,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47456403262913227,43.415295076556504,postgres
Hepatitis_std_6059,90,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27431000489741564,15.158387017436326,postgres
Hepatitis_std_3963,210,4,3,3,2,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,234.4563719816506,56.302470969967544,duckdb
Hepatitis_std_1559,328,4,3,5,3,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_828,203,2,1,3,2,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,4.767730948515236,35.51709291059524,postgres
Hepatitis_std_5084,71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.274264020845294,12.93357799295336,postgres
Hepatitis_std_1665,348,5,4,2,3,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,1,2,0,1,0,0,5057.223630021326,987.633486976847,duckdb
Hepatitis_std_7300,324,5,4,1,3,1,1,1,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,unknown
Hepatitis_std_223,279,3,2,4,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,2.2689540637657046,53.5216829739511,postgres
Hepatitis_std_8491,436,4,3,4,4,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_1624,114,2,1,4,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,1.3149789301678538,40.66367296036333,postgres
Hepatitis_std_9977,215,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34943607170134783,5.556545918807387,postgres
Hepatitis_std_3239,284,5,4,3,2,1,1,0,1,0,0,0,8,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,unknown
Hepatitis_std_6320,325,1,0,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0.5408950382843614,4.813977051526308,postgres
Hepatitis_std_2374,204,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_3774,417,4,3,5,4,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Hepatitis_std_5719,156,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2204,154,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Hepatitis_std_4400,86,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36104198079556227,2.598791033960879,postgres
Hepatitis_std_3024,280,2,1,4,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_1410,260,3,2,2,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0.989355961792171,7.604548940435052,postgres
Hepatitis_std_1591,171,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_7447,88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34917902667075396,4.788805963471532,postgres
Hepatitis_std_2270,336,3,2,5,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,5,0,0,0,0,-1,-1,unknown
Hepatitis_std_3410,210,3,2,2,2,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
Hepatitis_std_9421,131,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_7819,92,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3509019734337926,4.149061976931989,postgres
Hepatitis_std_9156,244,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_3211,126,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_9886,271,3,2,5,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_9172,449,2,1,5,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0.5071460036560893,5.963264964520931,postgres
Hepatitis_std_2402,63,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.29771600384265184,2.746809972450137,postgres
Hepatitis_std_790,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8069269824773073,3.032226930372417,postgres
Hepatitis_std_4139,241,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_1542,112,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2933120122179389,3.776362049393356,postgres
Hepatitis_std_6719,156,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2679,466,5,4,4,4,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
Hepatitis_std_1218,474,5,4,2,4,1,1,0,1,0,0,0,8,0,0,0,0,0,0,0,1,2,1,1,0,0,-1,-1,unknown
Hepatitis_std_1495,374,4,3,2,3,1,0,1,1,0,0,0,6,0,0,0,0,0,0,1,1,2,0,1,0,0,-1,-1,unknown
Hepatitis_std_2149,152,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2721,310,5,4,4,3,1,1,1,0,0,0,0,8,0,0,0,0,0,0,0,1,3,1,0,0,0,-1,22719.424836919643,unknown
Hepatitis_std_2366,143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_9576,69,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32130395993590355,2.622865024022758,postgres
Hepatitis_std_7069,328,2,1,5,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_5238,321,3,2,5,3,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_4438,348,4,3,2,3,1,0,0,1,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,-1,-1,unknown
Hepatitis_std_2590,183,1,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0.3523309715092182,2.778645954094827,postgres
Hepatitis_std_9363,213,4,3,3,2,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,3,0,0,0,0,27.96411805320531,12.298068962991238,duckdb
Hepatitis_std_1573,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23812695872038603,2.0233929390087724,postgres
Hepatitis_std_7883,131,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_8005,159,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2076,233,2,1,4,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0.944180996157229,5.219585029408336,postgres
Hepatitis_std_9516,314,3,2,0,3,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30457903631031513,2.5563620729371905,postgres
Hepatitis_std_9594,156,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_156,225,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2552,245,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_4799,330,3,2,0,3,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4589289892464876,2.392570022493601,postgres
Hepatitis_std_6804,151,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,4.85675095114857,6.609571049921215,postgres
Hepatitis_std_53,130,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2940,350,4,3,4,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,0,0,0,0,0.6847549229860306,8.27759609092027,postgres
Hepatitis_std_4111,185,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4255470121279359,3.7458789302036166,postgres
Hepatitis_std_2057,124,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_9234,74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.56727603729814,2.73031007964164,duckdb
Hepatitis_std_6876,131,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_1130,117,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.605402029119432,3.137027029879391,duckdb
Hepatitis_std_7933,301,2,1,5,3,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,-1,-1,unknown
Hepatitis_std_3435,148,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.42376795317977667,1.8216120079159737,postgres
Hepatitis_std_5519,225,2,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_795,303,4,3,3,3,1,1,1,0,0,0,1,6,0,0,0,0,0,0,0,1,3,1,0,0,0,-1,-1,unknown
Hepatitis_std_7667,102,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.063349917531013,2.38788197748363,duckdb
Hepatitis_std_746,223,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_953,170,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31729997135698795,3.6907989997416735,postgres
Hepatitis_std_4778,238,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_2770,174,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0.30888302717357874,2.790673985145986,postgres
Hepatitis_std_513,147,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.4290989600121975,3.7206769920885563,postgres
Hepatitis_std_6150,93,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2675789874047041,2.8232380282133818,postgres
Hepatitis_std_4086,250,1,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,-1,unknown
Hepatitis_std_1842,342,2,1,4,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0.7995540509000421,7.020961958914995,postgres
Hepatitis_std_4395,269,1,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4.56884503364563,10.017073014751077,postgres
Hepatitis_std_1042,115,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_4531,169,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39907998871058226,3.9578930009156466,postgres
Hepatitis_std_9297,265,2,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
Hepatitis_std_6581,138,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_828,154,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_8944,377,4,3,3,3,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,unknown
Hepatitis_std_2433,389,3,2,4,3,1,1,1,0,0,0,1,4,0,0,0,0,0,0,1,1,2,0,0,0,0,49.87068206537515,22.58614997845143,duckdb
Hepatitis_std_4560,247,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.30482502188533545,2.6841589715331793,postgres
Hepatitis_std_6265,139,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_6499,213,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_1155,179,2,1,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0.34565897658467293,4.203491960652173,postgres
Hepatitis_std_4259,347,4,3,5,3,1,1,0,1,0,0,0,6,0,0,0,0,0,0,1,1,3,0,1,0,0,28016.909569967538,2119.376334012486,duckdb
Hepatitis_std_8613,84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2844940172508359,2.632856951095164,postgres
Hepatitis_std_119,146,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_4983,341,4,3,2,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
Hepatitis_std_6881,230,1,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3.0436109518632293,6.514632957987487,postgres
Hepatitis_std_441,301,2,1,5,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,0,0,1.9376249983906746,10.162928025238216,postgres
Hepatitis_std_813,139,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4096429329365492,3.987072966992855,postgres
Hepatitis_std_5614,141,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_1985,292,4,3,5,2,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,4,1,0,0,0,-1,28479.520609951578,unknown
Hepatitis_std_3120,307,5,4,5,3,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Hepatitis_std_2081,105,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1115260422229767,25.04041395150125,postgres
Hepatitis_std_149,238,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0.3317140508443117,21.70216094236821,postgres
Hepatitis_std_2692,367,3,2,5,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,-1,-1,unknown
Hepatitis_std_8802,238,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_3786,170,2,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3953739069402218,2.0702689653262496,postgres
Hepatitis_std_2583,383,3,2,4,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Hepatitis_std_3179,219,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.35758200101554394,1.6608400037512183,postgres
Hepatitis_std_4549,238,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Hepatitis_std_5537,439,3,2,3,4,1,1,1,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,226.17921500932425,51.15725297946483,duckdb
