query_id,query_length,num_tables,num_joins,query_depth,complexity_score,has_aggregates,has_group_by,has_order_by,has_limit,has_distinct,has_window_functions,has_outer_joins,estimated_join_complexity,has_subqueries,has_correlated_subqueries,has_large_tables,all_tables_small,has_complex_expressions,has_user_functions,has_text_operations,has_numeric_heavy_ops,num_aggregate_funcs,analytical_pattern,transactional_pattern,etl_pattern,command_type,pg_time_ms,duck_time_ms,optimal_engine
Carcinogenesis_3402,463,3,2,2,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_9809,355,5,4,3,3,1,1,1,0,0,0,0,8,0,0,0,0,0,0,1,1,2,0,0,0,0,1.6649479512125254,22.79327204450965,postgres
Carcinogenesis_1871,357,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_2846,113,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3090150421485305,2.2245909785851836,postgres
Carcinogenesis_7147,664,5,4,5,6,1,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,3,0,0,0,0,-1,-1,unknown
Carcinogenesis_6026,375,3,2,5,3,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_2459,126,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_8164,313,3,2,3,3,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0.8905490394681692,11.216779006645083,postgres
Carcinogenesis_9727,502,4,3,2,5,1,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,2,0,1,0,0,4.984567989595234,15.722912969067693,postgres
Carcinogenesis_5830,399,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_4415,630,4,3,3,6,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1,3,0,0,0,0,4.731396911665797,16.489709028974175,postgres
Carcinogenesis_8019,219,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3176630018278956,4.198723938316107,postgres
Carcinogenesis_9494,405,3,2,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5646450445055962,5.972730927169323,postgres
Carcinogenesis_2012,170,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22073695436120033,2.5114730233326554,postgres
Carcinogenesis_5314,245,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_2614,263,2,1,4,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,6.773940986022353,10.81204495858401,postgres
Carcinogenesis_102,376,3,2,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5335259484127164,6.258609937503934,postgres
Carcinogenesis_3035,292,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32464403193444014,4.348263028077781,postgres
Carcinogenesis_8494,644,5,4,3,6,1,0,1,0,0,0,0,8,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,27.145416010171175,unknown
Carcinogenesis_7298,308,2,1,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4067360423505306,32.41913195233792,postgres
Carcinogenesis_5987,327,4,3,5,3,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,4,0,0,0,0,4.646794055588543,44.051332981325686,postgres
Carcinogenesis_9792,335,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0.4067630507051945,15.990364947356284,postgres
Carcinogenesis_2879,246,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7.5364870717749,23.805187083780766,postgres
Carcinogenesis_3138,220,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3032080130651593,16.805176972411573,postgres
Carcinogenesis_8039,324,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.2960029523819685,4.0499280439689755,postgres
Carcinogenesis_6111,563,3,2,0,5,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5033439956605434,4.611692973412573,postgres
Carcinogenesis_3889,144,2,1,3,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_8572,208,2,1,5,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_4288,454,2,1,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0.48829696606844664,39.99699198175222,postgres
Carcinogenesis_2583,642,3,2,5,6,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,3,1,0,0,0,-1,-1,unknown
Carcinogenesis_6082,189,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.28391601517796516,7.212725002318621,postgres
Carcinogenesis_5262,172,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3081860486418009,20.316845970228314,postgres
Carcinogenesis_8555,339,4,3,5,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,0,0,0,126.4692940749228,51.34816304780543,duckdb
Carcinogenesis_4307,542,4,3,4,5,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,1.5768780140206218,51.515046041458845,postgres
Carcinogenesis_9179,383,1,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.30357809737324715,18.150062998756766,postgres
Carcinogenesis_3063,125,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33809500746428967,11.569571099244058,postgres
Carcinogenesis_1842,231,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24145503994077444,3.342654090374708,postgres
Carcinogenesis_5475,398,3,2,4,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,3,0,0,0,0,-1,-1,unknown
Carcinogenesis_8286,547,3,2,1,5,1,1,1,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,3.000624943524599,51.18326598312706,postgres
Carcinogenesis_266,259,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.327993999235332,17.635288066230714,postgres
Carcinogenesis_7631,82,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.881250978447497,30.27678607031703,postgres
Carcinogenesis_8626,618,5,4,5,6,1,1,0,0,0,0,1,8,0,0,0,0,0,0,1,1,4,1,0,0,0,-1,-1,unknown
Carcinogenesis_1792,423,3,2,0,4,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6003429880365729,64.0108980005607,postgres
Carcinogenesis_5042,429,2,1,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.360580044798553,32.39400603342801,postgres
Carcinogenesis_7952,216,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_755,414,3,2,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6312730256468058,5.83430496044457,postgres
Carcinogenesis_6822,172,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24488905910402536,19.89842706825584,postgres
Carcinogenesis_331,115,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25417504366487265,16.163726919330657,postgres
Carcinogenesis_3744,157,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_7209,310,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_8660,197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2933639334514737,18.392120022326708,postgres
Carcinogenesis_725,329,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31853700056672096,36.50671395007521,postgres
Carcinogenesis_4104,253,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_40,418,3,2,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4973100731149316,11.162818991579115,postgres
Carcinogenesis_1871,436,4,3,5,4,1,1,1,0,0,0,1,6,0,0,0,0,0,0,1,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_1509,377,3,2,5,3,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,3,0,1,0,0,8.529545972123742,38.37665100581944,postgres
Carcinogenesis_4283,293,3,2,3,2,1,0,1,0,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
Carcinogenesis_8619,528,3,2,0,5,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45912491623312235,53.270420990884304,postgres
Carcinogenesis_7989,439,1,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5.05774503108114,22.1445900388062,postgres
Carcinogenesis_7114,263,2,1,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1047680163756013,29.29138403851539,postgres
Carcinogenesis_4237,109,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.36963995080441236,19.34605895075947,postgres
Carcinogenesis_7254,857,5,4,2,8,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,19.30252311285585,117.35791002865881,postgres
Carcinogenesis_8743,202,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.346375978551805,66.86240690760314,postgres
Carcinogenesis_7580,304,4,3,5,3,1,0,1,0,0,0,1,6,0,0,0,0,0,0,0,1,4,0,0,0,0,134.2409070348367,118.28941805288196,duckdb
Carcinogenesis_4782,284,3,2,5,2,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,-1,-1,unknown
Carcinogenesis_7636,183,2,1,5,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,50.63651700038463,49.061510944738984,duckdb
Carcinogenesis_2472,196,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_6442,186,2,1,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,unknown
Carcinogenesis_7739,135,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_7164,270,4,3,2,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_5531,561,5,4,2,5,1,0,1,0,0,0,1,8,0,0,0,0,0,0,1,0,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_7111,218,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30822004191577435,9.393548942171037,postgres
Carcinogenesis_738,189,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30260300263762474,2.8952829306945205,postgres
Carcinogenesis_7206,215,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.35309395752847195,9.048577048815787,postgres
Carcinogenesis_4818,416,3,2,3,4,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,1,0,0,0,9.797377977520227,58.243683888576925,postgres
Carcinogenesis_7066,457,3,2,5,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,16.7461889795959,40.45870993286371,postgres
Carcinogenesis_7663,413,3,2,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4354050615802407,11.35417097248137,postgres
Carcinogenesis_381,462,2,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6929069058969617,12.99420790746808,postgres
Carcinogenesis_2474,325,2,1,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3604439552873373,9.851792943663895,postgres
Carcinogenesis_9403,541,4,3,3,5,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,unknown
Carcinogenesis_1796,114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2550189383327961,2.126039005815983,postgres
Carcinogenesis_4360,162,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_977,244,1,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,unknown
Carcinogenesis_4791,243,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_4468,202,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.695230952464044,32.545396010391414,postgres
Carcinogenesis_7301,574,3,2,5,5,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_8447,557,3,2,5,5,1,0,1,0,0,0,1,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0.6745819700881839,4.753479966893792,postgres
Carcinogenesis_8088,172,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_2994,213,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8589880308136344,30.937346979044378,postgres
Carcinogenesis_9087,638,5,4,5,6,1,1,1,0,0,0,1,8,0,0,0,0,0,0,1,1,5,1,0,0,0,18.046633107587695,107.84315492492169,postgres
Carcinogenesis_985,271,3,2,5,2,1,0,0,1,0,0,1,4,0,0,0,0,0,0,1,1,4,0,1,0,0,1.1779050109907985,94.7446309728548,postgres
Carcinogenesis_4810,315,3,2,3,3,1,1,0,1,0,0,0,4,0,0,0,0,0,0,1,1,2,1,1,0,0,2.0195080433040857,59.797755093313754,postgres
Carcinogenesis_7086,497,5,4,5,4,1,1,1,1,0,0,0,8,0,0,0,0,0,0,1,1,3,0,1,0,0,43.26002998277545,117.68235801719129,postgres
Carcinogenesis_9615,210,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_1942,309,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39270706474781036,46.985850087367,postgres
Carcinogenesis_8878,285,4,3,3,2,1,1,0,1,0,0,1,6,0,0,0,0,0,0,0,1,3,0,0,0,0,3379.808094003238,302.32241505291313,duckdb
Carcinogenesis_8434,325,2,1,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.419607968069613,45.01627502031624,postgres
Carcinogenesis_6254,333,5,4,4,3,1,1,0,0,0,0,1,8,0,0,0,0,0,0,1,1,2,0,0,0,0,6.206104066222906,136.15887891501188,postgres
Carcinogenesis_7059,732,4,3,5,7,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,0,0,0,0,2.090696943923831,57.23313696216792,postgres
Carcinogenesis_8681,489,3,2,3,4,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_9990,313,2,1,3,3,1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,unknown
Carcinogenesis_6163,611,4,3,1,6,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,unknown
Carcinogenesis_2273,42,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24859304539859295,24.161710985936224,postgres
Carcinogenesis_4100,459,5,4,5,4,1,1,1,1,0,0,1,8,0,0,0,0,0,0,1,1,4,0,1,0,0,-1,-1,unknown
Carcinogenesis_9344,495,4,3,3,4,1,1,1,1,0,0,1,6,0,0,0,0,0,0,1,1,3,1,1,0,0,-1,-1,unknown
Carcinogenesis_3636,176,2,1,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,-1,unknown
Carcinogenesis_6568,165,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_15,592,2,1,2,5,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,2,1,0,0,0,-1,-1,unknown
Carcinogenesis_9985,669,5,4,5,6,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,1,2,0,1,0,0,-1,-1,unknown
Carcinogenesis_4725,330,3,2,2,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,5.044245044700801,107.80586407054216,postgres
Carcinogenesis_9041,290,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1.486471970565617,56.62845494225621,postgres
Carcinogenesis_4423,599,1,0,4,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,-1,-1,unknown
Carcinogenesis_4506,119,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
Carcinogenesis_5445,600,4,3,2,6,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,unknown
Carcinogenesis_3309,313,2,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39341405499726534,45.81154196057469,postgres
Carcinogenesis_2600,115,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,unknown
